id,tipo_equipo,enciende,sufrio_golpe,hace_ruido,sobrecalienta,muy_lento,pantalla_negra,pantalla_azul,no_imprime,atasca_papel,imprime_lineas,succion_bomba,no_enciende_del_todo,reinicia_solo,error_sistema,pitidos_encendido,funciona_sin_bateria,funciona_tras_golpe,muy_lento_post_formato,tipo_falla,reparacion,costo_aprox
2180,Laptop,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,196.9
2181,PC de escritorio,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,188.9
2182,PC de escritorio,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Falla de pantalla,Cambio de pantalla,197.01
2183,PC de escritorio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Falla de pantalla,Cambio de pantalla,180.81
2184,Laptop,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,190.56
2185,Laptop,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Falla de pantalla,Cambio de pantalla,180.79
2186,PC de escritorio,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,197.3
2187,PC de escritorio,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,191.46
2188,PC de escritorio,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Falla de pantalla,Cambio de pantalla,193.16
2189,PC de escritorio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Falla de pantalla,Cambio de pantalla,182.32
2190,PC de escritorio,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,Falla de pantalla,Cambio de pantalla,181.12
2191,Laptop,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,190.22
2192,Laptop,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,192.17
2193,PC de escritorio,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,194.41
2194,PC de escritorio,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,198.76
2195,PC de escritorio,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,191.29
2196,Laptop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,181.57
2197,PC de escritorio,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,Falla de pantalla,Cambio de pantalla,191.51
2198,Laptop,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,180.7
2199,Laptop,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,Falla de pantalla,Cambio de pantalla,180.19
2200,Laptop,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,183.04
2201,PC de escritorio,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Falla de pantalla,Cambio de pantalla,183.52
2202,Laptop,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,199.71
2203,Laptop,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,191.96
2204,Laptop,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,185.97
2205,Laptop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,198.22
2206,Laptop,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,185.2
2207,Laptop,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,Falla de pantalla,Cambio de pantalla,194.17
2208,PC de escritorio,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,199.74
2209,PC de escritorio,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,180.22
2210,PC de escritorio,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,Falla de pantalla,Cambio de pantalla,196.45
2211,PC de escritorio,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,192.41
2212,Laptop,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Falla de pantalla,Cambio de pantalla,187.67
2213,PC de escritorio,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,Falla de pantalla,Cambio de pantalla,190.54
2214,PC de escritorio,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Falla de pantalla,Cambio de pantalla,183.67
2215,PC de escritorio,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,183.7
2216,PC de escritorio,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,186.92
2217,PC de escritorio,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,Falla de pantalla,Cambio de pantalla,198.0
2218,Laptop,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,196.14
2219,PC de escritorio,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,186.82
2220,Laptop,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,195.2
2221,PC de escritorio,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Falla de pantalla,Cambio de pantalla,195.36
2222,PC de escritorio,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,190.9
2223,PC de escritorio,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,197.36
2224,Laptop,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,192.69
2225,Laptop,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,196.29
2226,Laptop,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,181.8
2227,Laptop,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Falla de pantalla,Cambio de pantalla,195.41
2228,PC de escritorio,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,195.12
2229,Laptop,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,198.59
2230,PC de escritorio,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,Falla de pantalla,Cambio de pantalla,183.16
2231,PC de escritorio,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,180.79
2232,PC de escritorio,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,Falla de pantalla,Cambio de pantalla,192.89
2233,PC de escritorio,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,186.48
2234,Laptop,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Falla de pantalla,Cambio de pantalla,194.08
2235,Laptop,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,Falla de pantalla,Cambio de pantalla,187.34
2236,PC de escritorio,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Falla de pantalla,Cambio de pantalla,192.33
2237,PC de escritorio,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,196.03
2238,PC de escritorio,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,181.85
2239,Laptop,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,195.64
2240,Laptop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,184.41
2241,PC de escritorio,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Falla de pantalla,Cambio de pantalla,189.32
2242,PC de escritorio,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,184.66
2243,Laptop,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,Falla de pantalla,Cambio de pantalla,196.22
2244,Laptop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,186.82
2245,Laptop,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,Falla de pantalla,Cambio de pantalla,193.46
2246,PC de escritorio,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,Falla de pantalla,Cambio de pantalla,193.16
2247,PC de escritorio,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,189.65
2248,PC de escritorio,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,185.76
2249,Laptop,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,183.73
2250,Laptop,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,193.24
2251,PC de escritorio,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,193.81
2252,PC de escritorio,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,198.09
2253,Laptop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,181.18
2254,Laptop,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,192.39
2255,PC de escritorio,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,Falla de pantalla,Cambio de pantalla,197.93
2256,Laptop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,196.72
2257,PC de escritorio,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,189.39
2258,PC de escritorio,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,182.78
2259,Laptop,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,181.98
2260,Laptop,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,Falla de pantalla,Cambio de pantalla,187.73
2261,Laptop,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,187.59
2262,PC de escritorio,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,181.53
2263,PC de escritorio,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,Falla de pantalla,Cambio de pantalla,193.22
2264,PC de escritorio,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Falla de pantalla,Cambio de pantalla,191.12
2265,PC de escritorio,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,Falla de pantalla,Cambio de pantalla,194.25
2266,Laptop,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,193.04
2267,Laptop,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,Falla de pantalla,Cambio de pantalla,186.6
2268,Laptop,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,181.98
2269,PC de escritorio,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,196.82
2270,PC de escritorio,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Falla de pantalla,Cambio de pantalla,188.09
2271,PC de escritorio,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,Falla de software,Formateo y reinstalación,46.76
2272,Laptop,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Falla de software,Formateo y reinstalación,52.12
2273,PC de escritorio,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Falla de software,Formateo y reinstalación,54.57
2274,Laptop,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Falla de software,Formateo y reinstalación,53.07
2275,PC de escritorio,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,Falla de software,Formateo y reinstalación,52.88
2276,PC de escritorio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Falla de software,Formateo y reinstalación,43.96
2277,PC de escritorio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Falla de software,Formateo y reinstalación,57.74
2278,PC de escritorio,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Falla de software,Formateo y reinstalación,54.89
2279,Laptop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Falla de software,Formateo y reinstalación,57.34
2280,PC de escritorio,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,Falla de software,Formateo y reinstalación,40.27
2281,PC de escritorio,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Falla de software,Formateo y reinstalación,49.14
2282,PC de escritorio,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Falla de software,Formateo y reinstalación,51.24
2283,PC de escritorio,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,Falla de software,Formateo y reinstalación,45.97
2284,Laptop,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Falla de software,Formateo y reinstalación,44.83
2285,PC de escritorio,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,Falla de software,Formateo y reinstalación,55.45
2286,Laptop,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,Falla de software,Formateo y reinstalación,43.8
2287,Laptop,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,Falla de software,Formateo y reinstalación,45.2
2288,PC de escritorio,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,Falla de software,Formateo y reinstalación,55.25
2289,Laptop,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Falla de software,Formateo y reinstalación,57.44
2290,PC de escritorio,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Falla de software,Formateo y reinstalación,55.45
2291,PC de escritorio,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Falla de software,Formateo y reinstalación,50.41
2292,PC de escritorio,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,Falla de software,Formateo y reinstalación,41.59
2293,PC de escritorio,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Falla de software,Formateo y reinstalación,45.67
2294,Laptop,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Falla de software,Formateo y reinstalación,50.71
2295,PC de escritorio,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Falla de software,Formateo y reinstalación,58.96
2296,PC de escritorio,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,Falla de software,Formateo y reinstalación,43.52
2297,Laptop,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,Falla de software,Formateo y reinstalación,45.33
2298,PC de escritorio,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Falla de software,Formateo y reinstalación,53.1
2299,PC de escritorio,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,Falla de software,Formateo y reinstalación,50.56
2300,PC de escritorio,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Falla de software,Formateo y reinstalación,44.0
2301,Laptop,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,Falla de software,Formateo y reinstalación,42.18
2302,PC de escritorio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Falla de software,Formateo y reinstalación,55.12
2303,Laptop,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,Falla de software,Formateo y reinstalación,51.17
2304,PC de escritorio,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,Falla de software,Formateo y reinstalación,48.0
2305,PC de escritorio,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Falla de software,Formateo y reinstalación,45.34
2306,Laptop,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Falla de software,Formateo y reinstalación,55.22
2307,Laptop,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Falla de software,Formateo y reinstalación,58.41
2308,PC de escritorio,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,Falla de software,Formateo y reinstalación,46.35
2309,Laptop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Falla de software,Formateo y reinstalación,42.0
2310,PC de escritorio,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Falla de software,Formateo y reinstalación,57.57
2311,PC de escritorio,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,Falla de software,Formateo y reinstalación,55.94
2312,Laptop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Falla de software,Formateo y reinstalación,48.06
2313,PC de escritorio,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Falla de software,Formateo y reinstalación,47.4
2314,Laptop,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Falla de software,Formateo y reinstalación,40.54
2315,PC de escritorio,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,Falla de software,Formateo y reinstalación,49.16
2316,PC de escritorio,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Falla de software,Formateo y reinstalación,46.48
2317,Laptop,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Falla de software,Formateo y reinstalación,41.63
2318,PC de escritorio,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,Falla de software,Formateo y reinstalación,57.3
2319,PC de escritorio,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Falla de software,Formateo y reinstalación,59.24
2320,Laptop,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Falla de software,Formateo y reinstalación,41.52
2321,Laptop,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Falla de software,Formateo y reinstalación,56.48
2322,Laptop,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,Falla de software,Formateo y reinstalación,47.04
2323,PC de escritorio,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,Falla de software,Formateo y reinstalación,52.22
2324,PC de escritorio,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,Falla de software,Formateo y reinstalación,52.0
2325,PC de escritorio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,Falla de software,Formateo y reinstalación,46.85
2326,PC de escritorio,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Falla de software,Formateo y reinstalación,47.29
2327,PC de escritorio,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Falla de software,Formateo y reinstalación,58.56
2328,PC de escritorio,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Falla de software,Formateo y reinstalación,51.41
2329,PC de escritorio,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Falla de software,Formateo y reinstalación,54.55
2330,PC de escritorio,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Falla de software,Formateo y reinstalación,46.06
2331,Laptop,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Falla de software,Formateo y reinstalación,45.41
2332,PC de escritorio,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Falla de software,Formateo y reinstalación,49.87
2333,PC de escritorio,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,Falla de software,Formateo y reinstalación,47.47
2334,Laptop,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Falla de software,Formateo y reinstalación,59.88
2335,Laptop,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Falla de software,Formateo y reinstalación,59.97
2336,PC de escritorio,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,Falla de software,Formateo y reinstalación,59.5
2337,PC de escritorio,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,Falla de software,Formateo y reinstalación,47.6
2338,Laptop,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,Falla de software,Formateo y reinstalación,41.58
2339,Laptop,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Falla de software,Formateo y reinstalación,44.77
2340,Laptop,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Falla de software,Formateo y reinstalación,46.02
2341,Laptop,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,Falla de software,Formateo y reinstalación,42.95
2342,Laptop,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,Falla de software,Formateo y reinstalación,47.8
2343,PC de escritorio,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,Falla de software,Formateo y reinstalación,53.05
2344,Laptop,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Falla de software,Formateo y reinstalación,55.73
2345,PC de escritorio,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Falla de software,Formateo y reinstalación,41.23
2346,PC de escritorio,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,Falla de software,Formateo y reinstalación,51.94
2347,Laptop,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Falla de software,Formateo y reinstalación,44.52
2348,PC de escritorio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Falla de software,Formateo y reinstalación,50.7
2349,Laptop,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Falla de software,Formateo y reinstalación,44.17
2350,PC de escritorio,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,Falla de software,Formateo y reinstalación,50.17
2351,PC de escritorio,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,Falla de software,Formateo y reinstalación,56.42
2352,Laptop,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,Falla de software,Formateo y reinstalación,51.82
2353,Laptop,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,Falla de software,Formateo y reinstalación,45.67
2354,PC de escritorio,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Falla de software,Formateo y reinstalación,52.83
2355,Laptop,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Falla de software,Formateo y reinstalación,52.2
2356,Laptop,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,Falla de software,Formateo y reinstalación,42.64
2357,Laptop,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Falla de software,Formateo y reinstalación,59.59
2358,PC de escritorio,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Falla de software,Formateo y reinstalación,44.0
2359,Laptop,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Falla de software,Formateo y reinstalación,43.15
2360,PC de escritorio,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Falla de software,Formateo y reinstalación,47.67
2361,Laptop,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Falla de software,Formateo y reinstalación,51.34
2362,PC de escritorio,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Falla de software,Formateo y reinstalación,50.12
2363,Laptop,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,Falla de software,Formateo y reinstalación,45.23
2364,Laptop,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Falla de software,Formateo y reinstalación,48.75
2365,Laptop,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,Falla de software,Formateo y reinstalación,42.79
2366,Laptop,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Falla de software,Formateo y reinstalación,44.57
2367,PC de escritorio,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,Falla de software,Formateo y reinstalación,48.96
2368,Laptop,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Falla de software,Formateo y reinstalación,54.45
2369,PC de escritorio,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Falla de software,Formateo y reinstalación,47.98
2370,PC de escritorio,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Falla de software,Formateo y reinstalación,53.97
2371,Laptop,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Falla de software,Formateo y reinstalación,44.37
2372,Laptop,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Falla de software,Formateo y reinstalación,41.15
2373,Laptop,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Falla de software,Formateo y reinstalación,41.42
2374,PC de escritorio,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Falla de software,Formateo y reinstalación,55.28
2375,Laptop,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Falla de software,Formateo y reinstalación,56.73
2376,Laptop,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Falla de software,Formateo y reinstalación,55.72
2377,PC de escritorio,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Falla de software,Formateo y reinstalación,57.29
2378,Laptop,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,Falla de software,Formateo y reinstalación,45.05
2379,PC de escritorio,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Falla de software,Formateo y reinstalación,44.09
2380,PC de escritorio,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,Falla de software,Formateo y reinstalación,56.32
2381,Laptop,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Falla de software,Formateo y reinstalación,43.67
2382,Laptop,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Falla de software,Formateo y reinstalación,50.31
2383,Laptop,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Falla de software,Formateo y reinstalación,40.1
